sample_path,sample_sha256,expected_source_class,generator,split,family_id,phash64
real/real_img_00525.png,97950159b887d7bc25096919fa03809e724bd4838e6401572b30828b7dc4ac5a,original,,reserve,western-blot-00525,a524d2d2ff2d2592
real/real_img_00529.png,396c1bfcc6aa8d888967f06663dd224d82131928c1e28af432a0ed42689a4a8e,original,,reserve,western-blot-00529,fc788283c37c7c38
real/real_img_00558.png,f6637f9a885c9a8c7eb82b9fd3a07632438401be18fa963bde94310315c404a3,original,,reserve,western-blot-00558,be8485e37a9f8560
real/real_img_00698.png,e1bd8d6ff778fa801fa0bc85f8318a6edc90ff39b6aab65ff7083b90e7e355e4,original,,reserve,western-blot-00698,bf7998986263b988
real/real_img_00703.png,ecdac3352d0c52447d6a874dda3f2e7e6142302be3722b0db3a19859ccaf7c32,original,,reserve,western-blot-00703,ff81a2a3817f5e80
real/real_img_00704.png,604be87cdd68079456c58a892b4f880528fb72d72e8f01535a8cb5c467b19285,original,,reserve,western-blot-00704,8ff0f0b8f1030ef8
real/real_img_00712.png,a9ed3fdef1f601cc67d0bf71e768cb744628fe31915dbf98fdf12c874db6fac1,original,,reserve,western-blot-00712,f09787819a78f487
real/real_img_00714.png,295c5af529f9c1b04563cace07d1a5039f0f4ad368180b11aa5fa907044ad6f2,original,,reserve,western-blot-00714,fb88f1cba5364a88
real/real_img_00745.png,06e93a7a615076176268e4fa86b6aeb05868ec7a4f62c0ee8a813041c4e7e343,original,,reserve,western-blot-00745,cce2b2b3ac4ce1b2
real/real_img_00749.png,3ebe21ecd1b73f2fab3cb04c57309b9cd34386df24cafc7b6ce82ebec03ec6ea,original,,reserve,western-blot-00749,f09c8f85b970708f
real/real_img_00767.png,b7e19d9960546064f68989a757b193fde35bdb32d935b0e8b10ef20874599a05,original,,reserve,western-blot-00767,fc83c37c83607e85
real/real_img_00775.png,80cc2488f58c2145666ea4faef6219c6723d6cbcd23d50b5706f1db7f52fb8a9,original,,reserve,western-blot-00775,e09e8c61bf4071be
real/real_img_00787.png,1cf4320b4251c07384a405fd31fe7c82a8ed7b21694f3e07dfb92c8cff72787f,original,,reserve,western-blot-00787,fe85817c9d81681f
real/real_img_00791.png,fb99b0ef4f74df72e9148dd02838fc62ac89828c7bd2810703d5b414196d020c,original,,reserve,western-blot-00791,98eee4103be5545b
real/real_img_00796.png,1c3e2afe3d8095779e3bfa30d2efcd197a3ee6139cef71acf322f67db0797a16,original,,reserve,western-blot-00796,e19e8c61bf4061be
real/real_img_00802.png,f3987936d7bf2d58523eebedd11c168ce70c2e5d81b9a406f5f5877293f39ce3,original,,reserve,western-blot-00802,ef6a6161606b6371
real/real_img_00803.png,5bdb81de608d692f8800c8ed209fb38c0a4fd9a905050bb25222e2945ca21418,original,,reserve,western-blot-00803,c9474bb98743454f
real/real_img_00823.png,573e0874737865ddc8c4242c07d95878a5794af1384f267d776b29cfe793d836,original,,reserve,western-blot-00823,9f0f07070f1f0e0f
real/real_img_00827.png,155582f796298c2da693b463a4b03f03c23adcf970276acabd6d2ac47186a7b6,original,,reserve,western-blot-00827,ef6a6161606b6371
real/real_img_00902.png,658b5101873e346027a6d8e2762fbee7b23098b3081c3bc598f8a88e169fd547,original,,reserve,western-blot-00902,b789cd263bcc24c6
real/real_img_00905.png,94b863bf2cdef34ffcc8ee9e26553b44197e53e45aa619eb87d1588f81594b87,original,,reserve,western-blot-00905,a0ffd06b21d43a8e
real/real_img_00913.png,bbff2cafa1ea722ba640a345a115154db7f03a221fae042cffa23d83e65c96bc,original,,reserve,western-blot-00913,b7cc732633c41437
real/real_img_00918.png,c1ef16d00c3f69cc47aa630ab13e45eae87707abaf7516fa1aacdb80918eab05,original,,reserve,western-blot-00918,91aaec57338815e7
real/real_img_01000.png,9581911f36797a2c12c77db5715e28b3bce2e1f1abeac128d133fb36d4ce66e4,original,,reserve,western-blot-01000,cbb422c9b649e936
real/real_img_01003.png,733c2e21c79708dfd8532258c040cdf6f6fbe5e804d3739009b2d4f758a694b4,original,,reserve,western-blot-01003,c0f72d19d644a56e
real/real_img_01004.png,0f72e1bc5cfc782c18c3b2564be99123a59e4f8ff96025f3c4f9e9d50ee36637,original,,reserve,western-blot-01004,dfc02a3fc15baa48
real/real_img_01011.png,77db3a787dd7ed8ab315c85f549520c0e2c83c0b283208f2befab8313684752e,original,,reserve,western-blot-01011,91aa4fd62956d629
real/real_img_01020.png,f5498ecbdd29530eb2dfdfc01b7c38e39bebc3aafeed08e722f04ba555a32552,original,,reserve,western-blot-01020,e69934e29966e619
real/real_img_01082.png,0f21fa1fba589dacdb15401b7749585186230888cff1e0f52add52f65c6a15be,original,,reserve,western-blot-01082,cab55a952e5a24d9
real/real_img_01102.png,73fd80fcde7738ba9402510f32b5a3a5c3373292f63d389219a13d4e5f2f924b,original,,reserve,western-blot-01102,9ce3e31ca8d528e3
real/real_img_01125.png,8ef0172d66b5e2ba9ea3978d8bd243d3c6fc69fa19207c2e61c830e4fa5c716b,original,,reserve,western-blot-01125,b3cccc3380ed33cc
real/real_img_01143.png,da1d39f69915b377f9b974b495a4b3bf11a687809cf953e7f383212531a3bb01,original,,reserve,western-blot-01143,a6d9d9268dc025db
real/real_img_01150.png,0ddcb5564997804534ad48f0f0ed6c9e226aca906807465b26416990ebfd2cdc,original,,reserve,western-blot-01150,c4fa7f4151ff0150
real/real_img_01195.png,09293648809a04f76b4eb0e23d1861f8108e5d0c2cea84d432062c0d7380b86c,original,,reserve,western-blot-01195,d22ead5452abad54
real/real_img_01216.png,243a094e8cb0eeab1cf2d6f6b81ef15f96c540cfd21dfbd3a3da87affd67e0cb,original,,reserve,western-blot-01216,e1cc8e33bacc61cc
real/real_img_01231.png,bc14b5d54524b59ee55329156ae54fff4271f62046a2ed0fbcbe72b577dbbf81,original,,reserve,western-blot-01231,8020bb0bbdff56a4
real/real_img_01239.png,7f5fd361b922bb81ecac04fd4541697cd93ac633b4f4bc29e0f6ea774286c348,original,,reserve,western-blot-01239,8089ff76bfd94081
real/real_img_01243.png,46355753007153c5f636e4cc6f99009bd5a7d69537e060674465c163f9040bb7,original,,reserve,western-blot-01243,8505fe12fafe0585
real/real_img_01248.png,f6597427246a12f52407d0dc171ed4dee7adac20ab2a8e2b85ec32d607723572,original,,reserve,western-blot-01248,ed699267b2924d8c
real/real_img_01250.png,4c09a67c1a4043bc96d6c3ed9957eac3a2ef95f2f6008ab6ceb5cf860c33b12a,original,,reserve,western-blot-01250,93dcec2313dcec22
real/real_img_01262.png,7ed037d63286d6d16b6d8a1b316705ff7c62ddcfe4024242461afa1465497c7f,original,,reserve,western-blot-01262,b4d9cb2414d9eb26
real/real_img_01336.png,6ff55cfab0aea17b1701abbbd2ae2f3dcf55b5a1a420346610d1df483fa3a361,original,,reserve,western-blot-01336,fe7c80807f13707c
real/real_img_01340.png,88dc0ef2698a3440688666489757e9a65f272ffc46200af6e4dac46bdbcddbf6,original,,reserve,western-blot-01340,d556ec2913cecc15
real/real_img_01342.png,fa49ec1421546139b36972342f9f764cd705ec1a9c707a93b1970952e286e253,original,,reserve,western-blot-01342,cc0db3f34c5c830f
real/real_img_01344.png,da6135125c7b1e1b2544a7e0e6c25690c4559e6a8afbaf44782ea9cb9724b7e1,original,,reserve,western-blot-01344,9717e8e83135c68b
real/real_img_01353.png,6cc509b1d785e0be83872c3cb08d25a42021be88c2fa1f9002d438e5b49db782,original,,reserve,western-blot-01353,92e2ed1413eaac67
real/real_img_01359.png,6dfc41611cfee8e04430bf39eff19971b41d9e3fa32b62ddc37b289c730785bc,original,,reserve,western-blot-01359,cde4b20a4cf5b362
real/real_img_01398.png,35f67ae8291806d1d04ff1873b681f5b175011fac7d512d79bbddf97c9d8c451,original,,reserve,western-blot-01398,99a0e61b19f6f621
real/real_img_01403.png,6cbdbdb82bbaba93116bf522fe05cf64f2669132c40ce5da60acfeb5ec7ec500,original,,reserve,western-blot-01403,d1aeae512dae5119
real/real_img_01407.png,d0063af6f1a8e21ba622b52eb08095fdab162365d79176bbf323541ae1e888f9,original,,reserve,western-blot-01407,c7b8b8478bb84743
real/real_img_01408.png,210a2fd687b0d7f9b0adcbb444373e5817721f185034e45bb050a66b1dad6697,original,,reserve,western-blot-01408,e49b9b642b9b6426
real/real_img_01425.png,53cdc0a5bbd0b00ecbd8c44916b5fa5cd3c539f871a1fb2085f7de921c543a37,original,,reserve,western-blot-01425,daaca55aa9a55a58
real/real_img_01432.png,f993c698051d142821f1720f3372b673353ca9c7e97fe86c9b8a1d1e79b78b26,original,,reserve,western-blot-01432,e09f9f608c9f6360
real/real_img_01439.png,2591cbac951cd85cfc2ed8893249ac08a375c66e8bbc717795c3646da5985b13,original,,reserve,western-blot-01439,cba4b64ba5b44b45
real/real_img_01441.png,2d6f2e32980c57aa25efe7baacb7a9fbd2fbbee3efeb3e1b476246c1252d123f,original,,reserve,western-blot-01441,daaca55aaba55258
real/real_img_01444.png,cd1f269e2a1ec542400b45b5147dda40f91bcbd6ee38875eaa7123fe3701fd6b,original,,reserve,western-blot-01444,cdb0b24db4b24d55
real/real_img_01468.png,4d787206c15521d06b6d71bef96a99bb78e2d7dcf130bb6da03d5661746d7dc2,original,,reserve,western-blot-01468,d7a8aa5741b8174b
real/real_img_01469.png,742e8624a8cecb558223ba990f02e250f39983faf876a9d9d8e3f31e72baf0e3,original,,reserve,western-blot-01469,d5a9aa4751bd064b
real/real_img_01473.png,b0f2fd7c88e4894208c92046cf23bd25457caca225a8a1dfe556708a0a3bcc26,original,,reserve,western-blot-01473,f8868f70718f6171
real/real_img_01478.png,f294db233ae15bdff20fb76ceda2af5ec887ce1d5cc878f6b13d19eb20630a75,original,,reserve,western-blot-01478,fe81817f1e80365e
real/real_img_01486.png,a8b46aca9976cd58b564b65c955dfdbeeb637d890d9839e8c819d452a78b7827,original,,reserve,western-blot-01486,99e6e61939e61c19
real/real_img_01488.png,8c9f1e96be95a30e5df1f654a1ac222d37364d17effb15e1ff9ec36372448821,original,,reserve,western-blot-01488,b2c9cd3222cd7936
real/real_img_01494.png,bf7d1a59dca14a93aae1d514b50739cc2833c9c2b0e4ef0d7b117c45f27bcf2a,original,,reserve,western-blot-01494,d5aaaa4751bd064b
real/real_img_01541.png,a75f88c706cc5d38c7f7301480bf91cf42663bb8947760632c455455fb43cab1,original,,reserve,western-blot-01541,b6c8d936cdd036c8
real/real_img_01552.png,e0306e48c9d5e3f1da2378831c151b8e3856d3fb67de1b77d70fd9a2fc9fded4,original,,reserve,western-blot-01552,d5aaaa55caa52aaa
real/real_img_01574.png,321b81ba459b4d7c6fe132ed7ce1f80cb025daa14cbd5dc685e4d2d120cef6dc,original,,reserve,western-blot-01574,9ce3e338ec06f1c1
real/real_img_01634.png,5abf8327578243cd67f8c3ff4f46a4cdcb27b53af15c369d3f74ceb5c92aa338,original,,reserve,western-blot-01634,805eff81007fff01
real/real_img_01657.png,39e13caa5914bbc3bac978349506a1112513d1147d3ce1f99ab56664b78d37e6,original,,reserve,western-blot-01657,aad5692ad52ac33c
real/real_img_01658.png,619b2ac6cd7718bbf5d1c93d86ffcdcd79086267fcb96800218c60f04c4668ab,original,,reserve,western-blot-01658,aa2a2a96d5d5f12c
real/real_img_01661.png,b1a01206499fceb1ce5039ddec62c114f35896845f01c1549ff4999b2d1f2597,original,,reserve,western-blot-01661,aa5a2ad52ad52d95
real/real_img_01671.png,a3a2df806b8f7a4f79461c81037b3b8c3fd14f591cfcc4bd053787f1af5572d0,original,,reserve,western-blot-01671,aa96d5692ad7291c
real/real_img_01673.png,65892123901ba08c086edfcd1f1cb4363a117c65228d8921861b30107916c0cf,original,,reserve,western-blot-01673,aa2a06d5d5d53d94
real/real_img_01679.png,bacd498f5cd8943a3791c3d459cfc18c1e21513c375487dfae6bd4d14915adfe,original,,reserve,western-blot-01679,aa16d5692ad7293c
real/real_img_01688.png,99f456b8acebf0ada597c725ac2677bebcc9caf50e84e6e0094bbc510918c502,original,,reserve,western-blot-01688,aa2a2a2a2fd627d3
real/real_img_01690.png,c17ff75eb2ea728f111861dfa6a03d2e15f801aea953e6f42eb6cf9d6b7e1e01,original,,reserve,western-blot-01690,a0cd36cdba32cf30
real/real_img_01691.png,3778bb246894a6f10addffd9ebfe0a6f66308fc0cf7a00333c696717cd3aab18,original,,reserve,western-blot-01691,a0e9c93632cdcf32
real/real_img_01715.png,26e7112bdbd47547a9a28f74c018904c0acd0118c114550cc3fa14da0fda7e57,original,,reserve,western-blot-01715,8781f0cf0f08fce5
real/real_img_01716.png,7cf66125be92b13f2ece00c926149bbedc24bbbf8311ebc29527fb3629fcb89d,original,,reserve,western-blot-01716,d6a9ad56a9c856a1
real/real_img_01723.png,a0a52cd5048d10c29a6beb5a960ad2aedaeab3d5d26e351d20469389650b56fa,original,,reserve,western-blot-01723,b4ebff18c5b900c1
real/real_img_01736.png,554360484abb24fc98f679b358c9fbd503b914fbf1c3d8d437efcd210fcf7861,original,,reserve,western-blot-01736,e698986699f36691
real/real_img_01755.png,38ba91d8851f0b40e061b59ec6346fdfe08d31b1fdb134954e73bdecf4a23fb7,original,,reserve,western-blot-01755,bfc2c03d3fc06427
real/real_img_01758.png,3f9d433f650359f9a060bcb71f33158eb11fa215d3aff26da174af331b264ed4,original,,reserve,western-blot-01758,88e5f71882e6781f
real/real_img_01762.png,617f91d25869ae95932e3422da64479b59878150c0b29f2bbe85d710333237da,original,,reserve,western-blot-01762,dba4a45ba4e15ba4
real/real_img_01777.png,0ef17bf2a3b7ea83bf2bc560f37ee80b7202ebbf8fb367719b85d75561e78a24,original,,reserve,western-blot-01777,9bc8ec3704cd7338
real/real_img_01778.png,c8d3c44850a09ca07f8c37ff7d9245a6d3d2210961fa7d8ff6a92a202a1565b6,original,,reserve,western-blot-01778,e29c9c629cda6395
real/real_img_01807.png,a3e4ffde08aa0eeceb2a485a360ca094aca5bef2952ee9ba9c20125f58239f3c,original,,reserve,western-blot-01807,c70eb9f04e06d1e3
real/real_img_01808.png,3cd0440dbd6a1bcf0a06f6a3ed21f9009645642e60c2131e66198ce06ec189dc,original,,reserve,western-blot-01808,ca4ab5b54c49f29a
real/real_img_01816.png,e20e7326e6d8967e241ff6dee319e885060b5b6dcf66aaaae9b6938ce1bc4dae,original,,reserve,western-blot-01816,b330ccc166e5b333
real/real_img_01836.png,1cc08bdc02c647be2d85cba6e58712ed99f951d4149a13d53e0afa8060053771,original,,reserve,western-blot-01836,b220cdc366e7b332
real/real_img_01840.png,39bf07c81e92df6a24c009e63ca1a5f2c421a3b110bddab0efcafb088e50232a,original,,reserve,western-blot-01840,b699c96426cbfb04
real/real_img_01845.png,b91d46daba9e2e788bdda7b9454e8de5b1efd7902f135ee9b6e07866765fde62,original,,reserve,western-blot-01845,8618e1ea7c518fae
real/real_img_01875.png,e0ada47b9d01fe47c7d5e74e63b55381c8b55ca4b66306fb1ff21651bd2a8957,original,,reserve,western-blot-01875,af3fc0814bf09b0b
real/real_img_01878.png,0d4ae7d0de44e23b5151cb921db1d62fa2a40f74de2dc1b99755c12d47978521,original,,reserve,western-blot-01878,8ab50fe40f78876a
real/real_img_01885.png,4b2cd21cd2a957634b9d9e5a58b3210434a48a2fb096ebe20c28fac2759a091d,original,,reserve,western-blot-01885,afc03fb7c13ae006
real/real_img_01888.png,f7fe525716c0fcff31c71d45468f073f9b12b1b9ae6e2e12a10ff0a9d5316f77,original,,reserve,western-blot-01888,afd0c07fb00fe017
real/real_img_01892.png,7a405c1c2f995da9e4ccb2b3954e5fdc2608cbe382857b8d200ccedda0ffcf13,original,,reserve,western-blot-01892,af3f7ad0d080870f
real/real_img_01902.png,1486af284dd885811e6b6bae38e9297b7034b66a4cf116670f707e05ace26576,original,,reserve,western-blot-01902,cdb2b04d52b0ad4f
real/real_img_01922.png,f9f3601a602c88891794d28ba2c8bab12084d3ac19d2b7d5a79e7f2e37abe360,original,,reserve,western-blot-01922,daa5a45aa7a15956
real/real_img_01929.png,60aabe8445e848642f362953eaa69f8ab3f7d5d88c803af8d03d0f66d62dea30,original,,reserve,western-blot-01929,88e4e71b1fa6e158
real/real_img_01938.png,c9f576e8775c15ec52acc5046e00164e7dccd8c63aaa9fbe187249502d5bf283,original,,reserve,western-blot-01938,e69cb9634999b644
real/real_img_01948.png,0fc5165e1efd10fd63b62c7217573ccb464e7d1194c6d08778b9911a366bbeea,original,,reserve,western-blot-01948,87f0f807f0fc07e0
real/real_img_01949.png,36cf1aa7816141f9cc273c4c35bd9e152948d1740936a53b47bf13656b9d47c2,original,,reserve,western-blot-01949,e699bd46b8bc4268
real/real_img_01951.png,1e678fac00e832a7b48c76dcf07890baf6b1cf48204948ff627042a47c32e3ac,original,,reserve,western-blot-01951,98a7e7181ea7781a
real/real_img_01972.png,6cc61049f4fc12088c320855b540403140f0d100af190520ded428c6b39ed498,original,,reserve,western-blot-01972,afd0c02fb4c02fb5
real/real_img_02206.png,7e9e686400b5b87f8fe5d3ae1f20bcf8316368002ae1c64c57022d8a71e83c64,original,,reserve,western-blot-02206,d758b2a6685956b4
real/real_img_02211.png,9a97529e5d70db2d181d10100ae1294e57e63909ad8520397d073c19074f24df,original,,reserve,western-blot-02211,fc7a83855478788b
real/real_img_02221.png,aa9c595f2cc890347c97ab6cb439da537a0c2f93eed601211ab03c8060323b44,original,,reserve,western-blot-02221,ff2f88d0546a29a5
real/real_img_02222.png,50c66a252c3f523c7533c5112f342c22e0c2935313a6b21be1151d34445cf280,original,,reserve,western-blot-02222,be30c1c9cf3e3093
real/real_img_02224.png,b4b7b20b6120c0ee86648eef736e3da48c47c53edf7c3b770da69b063bc816fb,original,,reserve,western-blot-02224,ff2f80d0547b2ba0
real/real_img_02225.png,85ed90200552d93d94236ee39fbc9d3456075277996441f33a8cd5f61c2caae1,original,,reserve,western-blot-02225,a63290d9ed6d6532
real/real_img_02239.png,9312293f825aa3d8095fedd7d6d29c0c54f3afb6814cf5dcfd42ff1a069545c1,original,,reserve,western-blot-02239,aa27c7d4f8382f05
real/real_img_02254.png,a9e04ed630a86121a516aff67cb6f701fc4ce0e22b4da5074718151d4853942c,original,,reserve,western-blot-02254,9352e8ad1556eaa9
real/real_img_02284.png,c3d9f846118748b0d44a59cb9373b52c5e670760b4f430ba307b33ed40715fca,original,,reserve,western-blot-02284,e1619e9f4360bc9c
real/real_img_02297.png,633fab332f0a3c8faef269a60af006f078956269b8c17a59ffa26bb5995fb5ee,original,,reserve,western-blot-02297,f91d84c0721f9de1
real/real_img_02298.png,be65c8b7c26b4fbce8b958352dde15dd7b0a0e462a56bfd559d5c7350ec01651,original,,reserve,western-blot-02298,c303bc9c4662bbd9
real/real_img_02368.png,346090ac3836f39d4d368553d0ea962f60e5e4b5d00b3cb89ef3d79791daf99e,original,,reserve,western-blot-02368,ed6dc2923d6dc190
real/real_img_02378.png,6f4252410b3c38c2758bb32c174aeea3fafb63f5b4f0ed98b5881b86a4389f02,original,,reserve,western-blot-02378,c3fcbc0363dc8269
real/real_img_02385.png,a1910657527fb5b8abe3ed8537319e993a946fe623d4eebd6105587e18f9a8c9,original,,reserve,western-blot-02385,bd65c29a3d65c09a
real/real_img_02393.png,7976bae9687640f80f8a765e4959a4259588ace6a147ffcab3cc498755ef69ce,original,,reserve,western-blot-02393,99e6e60959f6a609
real/real_img_02428.png,b802a1d97fb8a43a4c41e20247769513515cb9b329877316b4dc100015eab27d,original,,reserve,western-blot-02428,f08f9f0060df6363
real/real_img_02440.png,1888f5b8d79b1c7bb3ae27cb1bf3507bdecd29090849f95e56c77e7f9c9b3e3a,original,,reserve,western-blot-02440,9729c93616c97535
real/real_img_02443.png,becf32c03f14d24a1816d23634c5adea73311c3975741e0d514e6d39779f843b,original,,reserve,western-blot-02443,fd82d32c7dc2c22c
real/real_img_02454.png,26d26d61a0d273ccd58153c0001363251d847132d855ac8caad8caf3e6d1cd69,original,,reserve,western-blot-02454,e09f9f60609f8f60
real/real_img_02505.png,6aebf8d35cc788005decda871aff6ff68212412bc04bde69ee7185ca39b657ab,original,,reserve,western-blot-02505,af2bd0d4292bd435
real/real_img_02533.png,047f5781c659e216ce9f1dc7efd5383160364820628a3da50dfad0f72862eaa7,original,,reserve,western-blot-02533,cc4cb3b24c4cf3c3
real/real_img_02534.png,f0218385c53e878772d0ae43db2a2ec8bc2ee678edadc3e045257a79ff6e6de7,original,,reserve,western-blot-02534,afd2d0252b5a95c5
real/real_img_02551.png,e4a581b8890908e42999eeed2cdb00e5421a5dcfa387d1bf72e5e1c4ae421e60,original,,reserve,western-blot-02551,e22262ce9c9d9d95
real/real_img_02560.png,4f519745ff8b6a7ef74624fecac350bffdabaf8264f8eb4123b00502a6439079,original,,reserve,western-blot-02560,db1b5aa4e4a4e6a4
real/real_img_02579.png,043ed25b1029ecdd66f4eb24bfe886b17d3eccef937ef1a73a9e07b146c2e41f,original,,reserve,western-blot-02579,c7c640f8b8b8b9a3
real/real_img_02582.png,3843c27458c6b7f57025df34e3b406c2476176f5644c800617bce00c151350e0,original,,reserve,western-blot-02582,88980ce2e3e6e3e7
real/real_img_02614.png,f38fa410033f7560b3edd905fd8d2786072a021154b0e20377792d397f5202f2,original,,reserve,western-blot-02614,d2d5ad0a52e5ad1a
real/real_img_02643.png,e2817bdeb8d255b9c0eadbf24ad44e4f94b6fcafbd76481ea7c458d239009f5b,original,,reserve,western-blot-02643,c3d0bc2b4794f863
real/real_img_02666.png,7e5bb8497ad93c0e79e80a84630ec0bd00bc1305fca45e792f5953be473dd2b2,original,,reserve,western-blot-02666,ce5eb101b4a14df6
real/real_img_02668.png,a528d67a5d73b756fb0cd6604b8032d399686a55c59d646f722f2db01ec47588,original,,reserve,western-blot-02668,9232ed9572e615aa
real/real_img_02671.png,e267f752bbfdfb85a05ceeac35ab9b7821adcc578648e1d8beb69384ce1877b9,original,,reserve,western-blot-02671,b5cdda32c51226cd
real/real_img_02674.png,b2c0d9b71f4f39a0b5e16dd2fb0b70228b5e1e4638d98851ded728415e4f75f3,original,,reserve,western-blot-02674,ad6bd234c9da24ca
real/real_img_02686.png,c8f6bda07807be9f9046d985fecfb61e01a9ac7437d20c572393176bf6f3e8bb,original,,reserve,western-blot-02686,933bec9472e614aa
real/real_img_02698.png,6d1513c2c6a05445dfb1c0b77c713381d92b2bff621f84f29590e2f2c106c9fc,original,,reserve,western-blot-02698,a569da36cdc836c1
real/real_img_02763.png,54981664b82fe222896a1f0bb175a724579b8d8ff3cd8789a128c3ed66200728,original,,reserve,western-blot-02763,e7989867638c32b3
real/real_img_02785.png,c9254c6ebe1151d7ce6502c8c56fcba5434f38fcb3c0fc9f717fa9de324e6a85,original,,reserve,western-blot-02785,b50ac2754f02b5be
real/real_img_02797.png,6842e71ca178af6b59a2241ce157b92d368adbaa81d61f07e47f9a3451fd93aa,original,,reserve,western-blot-02797,b5c0ca3e49f5b5c0
real/real_img_02819.png,5a9370589d61a5245956c246a6de0b6c65a7a5327dabae283dca0e5e3e58b9d6,original,,reserve,western-blot-02819,9616a9e9763681d5
