sample_path,sample_sha256,expected_source_class,generator,split,family_id,phash64
real/real_img_00036.png,723ac65579d8ad4d9191d3a73a74fe40a39c50312674169ea35f3fa30dd7a639,original,,excluded,western-blot-00036,c68eb84537f94c26
real/real_img_00037.png,49c7ec254056190c882a79a3f472de3359dbac8d5ab179a307ccf67b6515646f,original,,excluded,western-blot-00037,f5caaac534c88b3c
real/real_img_00038.png,0cecb19f1ba852190eb27b93167bf75e81ee9aa1c00c8ddae5cea2853e61273b,original,,excluded,western-blot-00038,9be4e41a5be4e489
real/real_img_00039.png,43336e8f7920652d2a39a9e8d308d031e2b37eec7980f9a181f1daf3fe3a7db0,original,,excluded,western-blot-00039,ceb9b14f42f9b404
real/real_img_00042.png,5d8d8eae88ebc9803cf3899c6c34d60664375940b5d8bd6d28c31038f97ab8d0,original,,excluded,western-blot-00042,9322ec5b2be5561a
real/real_img_00045.png,625f391ed39fae43a0d8846dcdfe64111f8b822ee7bea4b7dfa7a57cc6f054ad,original,,excluded,western-blot-00045,aad4d53a6ad1c531
real/real_img_00046.png,eaa8d0883192d6fd7531cf9e6c42caa920d3817b82fde88b555e91b69b0074e8,original,,excluded,western-blot-00046,8cf3e31cc8a39ce1
real/real_img_00047.png,b7e83533634c330d78fea16123e8920a9ae1a067d23d4209d8df9a488ee40b9d,original,,excluded,western-blot-00047,f0188f8f60709e9f
real/real_img_00048.png,bb5516a97f844ca45ac5152f083eab65c1eb2bbb4bce7545f3b7f000b9c84ad8,original,,excluded,western-blot-00048,ffd0e02b7ee480a2
real/real_img_00050.png,fc4973ae991c3bbc0ed9aad116374c6c519e47be747e88ac091658ae86c69d7b,original,,excluded,western-blot-00050,d555aaaaaa155555
real/real_img_00053.png,c2192298f671220f2b79784daa42db26361b0a0ba8168e229380cc1101b10fd2,original,,excluded,western-blot-00053,c776b8888fb3914c
real/real_img_00056.png,1d5143966e9973ee2fe0704c9f96dffada1a390a6b081d14c9946cb884e378b2,original,,excluded,western-blot-00056,a5dada25cb9a2634
real/real_img_00058.png,9f94e002858cea9c925d0a2db39b9ef4916855ef47232414b0aa018865874bdd,original,,excluded,western-blot-00058,b5caca35ca9a2237
real/real_img_00059.png,59d6c1f39f6f3981f52c963d08cb0a8f77e2a45069cead311c880264d8ac7f99,original,,excluded,western-blot-00059,a52dcbd2d2d4c913
real/real_img_00060.png,8e97665bf714472e065ee00af8a23e4889a356272b9ab15fb463ef18bd8218bb,original,,excluded,western-blot-00060,96e8e91772ea8d84
real/real_img_00061.png,2695be93c084e4dbe402dc4c927e911e3863c8558f6bed7454d2803c9a06d4c7,original,,excluded,western-blot-00061,addad225da922535
real/real_img_00062.png,f7a9a3a8d7837e4841a0b92f4c4811ee402fd61b3b94616d9d0529b9666301be,original,,excluded,western-blot-00062,e08f8f8960709fa7
real/real_img_00064.png,69ed6552feb937c4c7e5ba8c553eb1ec94d700aae42ccbf69a725f5b249a032b,original,,excluded,western-blot-00064,e0fd9e9e0061759c
real/real_img_00067.png,3a92b5e326e2a6e05a519a9b5cc56e551a0cc41b2b449e2c37f6b8629df53c8a,original,,excluded,western-blot-00067,b535c9caca8a3635
real/real_img_00068.png,e10a2bf8a60ceef6fd9a5a0637a45a432bb78db7a4c72902dfadaba642806f60,original,,excluded,western-blot-00068,96e9e916ea892b13
real/real_img_00069.png,fd085346500d385e01aaa913f2aab368cae74b47eab674000a1a9739787e6219,original,,excluded,western-blot-00069,9b6be494b3a9ad10
real/real_img_00070.png,fb3208d73424a0bebf1353394d492d1df364b06d5f297220764841ad18ebee5c,original,,excluded,western-blot-00070,8cf4f2a20d5cf8b2
real/real_img_00071.png,884a9f3c08662dcb34d0f2f6c2308c79cd90147400a9c32bab8429cedf3815a9,original,,excluded,western-blot-00071,c373bc8c83bb9846
real/real_img_00072.png,b2f1c58d50df2d8e58adb41e77a795ba94a13d08d9150bf90e4e64b18913ea7b,original,,excluded,western-blot-00072,9c18f1e7c7e4f0c0
real/real_img_00073.png,d307da8dfd6974f2626e59801f77faf8cd4c94b15fe403850e0108059812de23,original,,excluded,western-blot-00073,b5caca35ca9a2237
real/real_img_00074.png,553cc1a0db9b8205d1a781c46f38e6c2f0fdb1f21df670bae66f3d87bb8ab1bc,original,,excluded,western-blot-00074,f8789f878783e160
real/real_img_00075.png,563429cbe3b3ceb74d9b73780b7c75b0ade9fdc2e07a5c3eea9da875f804d298,original,,excluded,western-blot-00075,f09d8f60748f8b68
real/real_img_00076.png,d414b228b11448962a9e73137feec77e94240467c016f1477c67b5abcdb902c8,original,,excluded,western-blot-00076,d456ababa9155456
real/real_img_00077.png,7488c35607504c73a08649a81c5d34b36130ded19cc2db7fed88b5bb8f9d5e31,original,,excluded,western-blot-00077,d9b7a65859a4a2c3
real/real_img_00078.png,0992a135fa05715d554180fa02f531ec4b4a45ca56574c264f74bb03dd77bcf9,original,,excluded,western-blot-00078,ffc5c0b16ace9424
real/real_img_00079.png,5a762f573f2aed08d4b9b247ce90a6d055adab9e1da31676fb7671eb810e44c1,original,,excluded,western-blot-00079,c00088ff7fff80c5
real/real_img_00081.png,540a9cc284133e1d3bb5c922f6c0e0dce504feb647f5cdaaa8636251ba56d079,original,,excluded,western-blot-00081,fed5c0842a7b5ad0
real/real_img_00082.png,fe5a2f5d2a3895e0c256867bc0c0f459216abcd9c54ecce0a0883b10a26d2c62,original,,excluded,western-blot-00082,ff8b80a47a938762
real/real_img_00083.png,4742c73894081123a04f75a508d10b036c7b0627c24a80599fe629380d0fbf18,original,,excluded,western-blot-00083,8c4cf5f3b3a20f0c
real/real_img_00085.png,d3e8bfa243a86fe3dcdfbccd3e080f5d10789a99ffcd8923b49414b007ca1fd4,original,,excluded,western-blot-00085,c37fbc8037394856
real/real_img_00086.png,ee3a19f54bd558bb891b5f77c6e9571555321e08533a9ac2e45232bce0f53937,original,,excluded,western-blot-00086,d9a6aea01b7be484
real/real_img_00087.png,516a9b60d09fcf612465838fc3cb176eaea10ea66e0260896eca3a74101789d7,original,,excluded,western-blot-00087,d9e7a4585ba5a6c0
real/real_img_00088.png,259615e506d73336e0248d77948be39d4137fe3f3b731fac0a4f4cc6f80310dd,original,,excluded,western-blot-00088,9b1befe4e4a4181a
real/real_img_00089.png,fe65a41cce8d33c63c5a2529b4ffea05d83a77952de69222de6693be2fa4af85,original,,excluded,western-blot-00089,f87c87878128787e
real/real_img_00090.png,f2639fec5fae8dfc52fb114b258fc0e90c8645d9272c37878695a3df0b681c71,original,,excluded,western-blot-00090,a5c5dada242dc596
real/real_img_00091.png,c35ab9566d27f58efa5e997ddddcbefa1e2d8e4ceda1ccf70163b7eda4ae8a04,original,,excluded,western-blot-00091,aad4d52ad0952f2b
real/real_img_00094.png,43159964cdf42b5d813cda24c7ea1e0539434318961ab2a3c71d0f5fc7619c9c,original,,excluded,western-blot-00094,e09d8f60359e8f68
real/real_img_00099.png,376f72c838382973584b5bc37f65026adafc68d2aeb4dcde39ed906fcdf3c61f,original,,excluded,western-blot-00099,f87c87878128787e
real/real_img_00101.png,f0a044f6c8884bcdd9fd0f6357dff0929f499ea863366c18a4eedcb5e563effd,original,,excluded,western-blot-00101,b5cdca3535ca3245
real/real_img_00102.png,69b43f18f33521ce5387e48695f70119f0741cbe8f49c0bf92092c627e53f9d8,original,,excluded,western-blot-00102,e09f9f60619e6691
real/real_img_00103.png,b31d66ffd7b43e698cbaa0358b42852904693be4eca3a88d917a223b558b667c,original,,excluded,western-blot-00103,c6bfb84407b948b6
real/real_img_00105.png,5fe6a3c3ac277209f0f90b59184a214f1769f840caf7bdfc622bd6aa33a16bbd,original,,excluded,western-blot-00105,abd0d52b0af52fc0
real/real_img_00107.png,e86272629264ad395678d13e2560c185617d44f52532511f9337a135d661ac2f,original,,excluded,western-blot-00107,98a5e65a59a45ae9
real/real_img_00112.png,e52e97bcfa78aa0930d2d6e1c7122554401779f5ef8ddaa59bd97f4c9472aecb,original,,excluded,western-blot-00112,b5cdca3525ca3645
real/real_img_00113.png,086be340993e5407060aa2bc30b87405d21d5850bbd4d91677d1ab31b504360f,original,,excluded,western-blot-00113,f895876878876378
real/real_img_00115.png,957b015147be87ecf5f5b3b7b82358be1625699c255f03872092e8e9df1bfa9a,original,,excluded,western-blot-00115,ff95806e5f806a15
real/real_img_00116.png,dd91ced41e98f4677726cdc93b6cc3c5c13b4b910b9a3bf3ff9776410a8d570a,original,,excluded,western-blot-00116,99e5e41b79a41ae1
real/real_img_00117.png,9f49aafb1d610d638f10fcef73a9432a9a42436797909643e42777d525c7cc2a,original,,excluded,western-blot-00117,94e6e91116ea9937
real/real_img_00118.png,96f5ad42d5a1455957059e60f7ef7679d0d1673c3e44f094728205b9d01b381b,original,,excluded,western-blot-00118,abcad42d2ad43d0b
real/real_img_00119.png,8721310c5ea5da408206ce0932901940cfef15c8e8263b179d43b8cef998b95b,original,,excluded,western-blot-00119,9656e91316e89957
real/real_img_00120.png,87f2e3cedb689cd884775ad1376b0365a7b673e4c7b99427617e0175a58ad732,original,,excluded,western-blot-00120,92eaed1372ad11e2
real/real_img_00121.png,8efd5c28d302b3ad0c56aab038ee9d4ebec9dde6aee848129aea868a2784ecd9,original,,excluded,western-blot-00121,e0bd9f62219c6cb1
real/real_img_00122.png,340f7406587ecfec02363925e5ff51bb73eb3fd8e52ed529385d3059b239bc9d,original,,excluded,western-blot-00122,a5cdda3625db3205
real/real_img_00123.png,87ad613f72beb55c077fa1618f960e80e289b8f837696a51fbe431f5c67dc5b7,original,,excluded,western-blot-00123,f89587787c876017
real/real_img_00124.png,22c74f3bd240acf5a5a8c1584aed2e0b761cf563c7a9f32ff81ea3226de93448,original,,excluded,western-blot-00124,b5e8ca3535ca32e4
real/real_img_00125.png,6686e25022a577bd423d93d88da1c7335909c649168e27fff43ecc3499ebbeb4,original,,excluded,western-blot-00125,a5cada2525da27c9
real/real_img_00126.png,daae5e36af6e075dfad3e26c54a75563bb28fb168b1c28408f44db7f7278e3af,original,,excluded,western-blot-00126,ff81807e5f8078c5
real/real_img_00128.png,606fba9c66da3f449a112baa9a590cb1cb930ad5618206d89c346649be91c1ca,original,,excluded,western-blot-00128,96e2e91752e91556
real/real_img_00130.png,927c8ada2181c61f46cf2d0dfc1765846504bd09b392b84f6daaec53369ffb64,original,,excluded,western-blot-00130,abc2d43f2ad0bdc0
real/real_img_00131.png,0825f336449c4c695108b6d4f399ed6fa49a9f71c6dccd8fc37261a7ed8d4aca,original,,excluded,western-blot-00131,ceb8b14f2ed001be
real/real_img_00133.png,ec6da80f8efb64c535520014c080a020cf1d5de6945e3caa36ada44f4fe2d4ea,original,,excluded,western-blot-00133,fe81807e1fa07e85
real/real_img_00134.png,e9479a3891690e8e2607cfdd831fd04e869c60d2497bb74dedb237b35779d4bb,original,,excluded,western-blot-00134,e0909f66609cefb1
real/real_img_00135.png,6b171f4d9cf1ce651f68ef2fab063f47efbc466e0de6fa9446cc1fca77a4342c,original,,excluded,western-blot-00135,adc8d23529da364d
real/real_img_00136.png,93ac2b5e7987b22fd955582ff96ec845760e57fe082ac0790bbc71261aafd44f,original,,excluded,western-blot-00136,abcad43d2ad23529
real/real_img_00137.png,d7faa7f9d0e354bd5a06d62d0029d696cc9a5cec5073b4570d2502083c07a988,original,,excluded,western-blot-00137,c3bfbc4263be4421
real/real_img_00138.png,3b5610c6ba795e26e2fd513e65d828e807ab956537ee5b61fa3530524f6d5b46,original,,excluded,western-blot-00138,ab4ad4352bd2b529
real/real_img_00142.png,ebdfb2bf0fb8f3676e17e8e9b969a9a8479bc060347de9de34b8465c780d5d03,original,,excluded,western-blot-00142,abcad42d2ad23d0b
real/real_img_00143.png,38c21c1f45d8f37e4b48a200e1e2ff36b0845a1bc65c0ef2b96d7b9a26f62c95,original,,excluded,western-blot-00143,f89587787c876216
real/real_img_00144.png,d877eabdfbdf881b5cd8f85fd8cb24e0b7a23dcd83a5aab32cbb6345502c4e1e,original,,excluded,western-blot-00144,92e2ed1312ec1df2
real/real_img_00145.png,3c76f3650efe6faa295ba0f0ce5a3f1f5b8b677414c67f0ecd0a7ef4c78acfe9,original,,excluded,western-blot-00145,fec0803f57e06e85
real/real_img_00147.png,8ffa581dd3609b45063002969359e7a8edfcb50376320ddec7609507ae4ae024,original,,excluded,western-blot-00147,99a9e65a19a5c6a9
real/real_img_00148.png,69b43f18f33521ce5387e48695f70119f0741cbe8f49c0bf92092c627e53f9d8,original,,excluded,western-blot-00148,e09f9f60619e6691
real/real_img_00150.png,3c0e5537082c10b5e5870c3b603b81731427657503cdd35ecc55f841b4a6d22c,original,,excluded,western-blot-00150,ff4b12d2ca0c49ad
real/real_img_00151.png,10400f46b336d981518c362ff1a1ccf107a2e7f9afe597d0fd1ca1780176b130,original,,excluded,western-blot-00151,ffe80f680e1e5059
real/real_img_00152.png,54553c86277c8fe80e53113c657ae6cff8005d4cf07de2a1493cea2a96bad108,original,,excluded,western-blot-00152,fa5c474237139726
real/real_img_00153.png,db9bf6af1f90fd3c46fe79732b9ff54b2fec0b1c25696dad2d12a2ce02015e0a,original,,excluded,western-blot-00153,ea27d3358312d81f
real/real_img_00154.png,85620bc9c8e5b379b7d0423838d5f8c2872d912268c93ac5445cbef5b1c20cc3,original,,excluded,western-blot-00154,ff15b52d321229b2
real/real_img_00155.png,c68334c204342f403c04fa9e5c2667ab45bfc388533125fc8d589a9a59765e64,original,,excluded,western-blot-00155,fff8096ea01e501b
real/real_img_00156.png,39e4f8cb94cc6367bd145de46348de60cdefc96898660c53ea28da4dc74c0671,original,,excluded,western-blot-00156,fe47f2e800132f59
real/real_img_00157.png,46d330bcbcc504f6131a77664b272662a5e01bf1cc6876adff640440f8a558ec,original,,excluded,western-blot-00157,fe47b3f8e090030f
real/real_img_00159.png,12de0ae10605b117a221c33aa59aeca7d679ee4b4f9cd59b93067ff912bd260b,original,,excluded,western-blot-00159,fe76f8c4132f7020
real/real_img_00160.png,a5cf6bd1059e7de0afdd83c69272e4d2bf23e20b9df655e8d843d2cfe95ab4fa,original,,excluded,western-blot-00160,ea51d868fd11d81d
real/real_img_00161.png,0d24d6d837e01fb7ad19c6a15de17c3d4d0007af84c88180e96d45c49a6d50b2,original,,excluded,western-blot-00161,b333333333333313
real/real_img_00163.png,931f4ae1ea31f967002dc79fb35f0df907c37e54edaf94fe743ff115646a161d,original,,excluded,western-blot-00163,ea13f119526c2f66
real/real_img_00165.png,ba269df0d6e158b36739e666fe3249d026436fe9ceac5ac98d38e0d0ac54ef3d,original,,excluded,western-blot-00165,bb19c6e43119cce6
real/real_img_00166.png,cad67456280a2288a197ae989f5cd11dd1896720dbc862c93acddf4da917f5eb,original,,excluded,western-blot-00166,fa59d87c9150ad26
real/real_img_00167.png,5493ec401db6c2558ee3e707b732957b0b8b51278c053e03149f29d42482b4ed,original,,excluded,western-blot-00167,fa5ccc456e65d111
real/real_img_00169.png,768d194a16d2da7a61c3a27284d55ceaadadd152fb3e6eba048b4de628064850,original,,excluded,western-blot-00169,fa59d86c9550ad26
real/real_img_00171.png,730eed6fc7e5b11a95e7ea4865f8cc38f8c7093706b5a0bbb12cdd3651d85606,original,,excluded,western-blot-00171,bbc1311dce338873
real/real_img_00172.png,d4a20d2b6225ac8b9b37e4851a0aa370ae4db0fac7768042509b737f893355db,original,,excluded,western-blot-00172,ea07d3159350d83f
real/real_img_00173.png,ad3696fab89b5889d066244e423b0d6edb97bf87bf2193c5bdbcab5f0415cf78,original,,excluded,western-blot-00173,bb19198cccccc6e6
real/real_img_00174.png,22cb75b16b8afac75f2a99590d8575c9b6bc3f3976b5f007ed39a081be25fd18,original,,excluded,western-blot-00174,fe4733f9ecc08026
real/real_img_00175.png,c473871377b493cc4e3ab1aa428d9cdde7531ad0284e32c045e5f2d261b5230d,original,,excluded,western-blot-00175,ffe80f680f5009e5
real/real_img_00176.png,0571449d45f249f0d7125e97954fd53ea638aa9c82a649e0427e9c4f8a12ed28,original,,excluded,western-blot-00176,bb13e23311cce633
real/real_img_00177.png,08291c88a01cdfc24a4917fd7afc17908dd217067967ce7ef3d340bf0a52b4a0,original,,excluded,western-blot-00177,ff0c90cd2de59249
real/real_img_00178.png,a4eb669d61601da26c00e4b755d1347903401e652ee771645379bda755369ada,original,,excluded,western-blot-00178,9fe03fc038c378e2
real/real_img_00179.png,52d3f8b0b8d4b2204931f2141500ac20874c8f25d910ad9d56fbf64eac349026,original,,excluded,western-blot-00179,9bcfc430ccfc11cc
real/real_img_00180.png,f32834c26763cb78c2b44757169bd9088534d6328360a6d58a8d5cf094dfdc69,original,,excluded,western-blot-00180,9bce309cff01ec11
real/real_img_00183.png,284db3af449f5d7e42d1a7c875d2728e5efb17cab7be9b8211a65f73982f6c6f,original,,excluded,western-blot-00183,f6f9094fe80f601a
real/real_img_00184.png,de581799fce0c7b72f912c8d4908e71ef2451df6523255a1e1e4e16486a87712,original,,excluded,western-blot-00184,ffe80f680f70114d
real/real_img_00187.png,ec0afcd8010a3a7985844653191795277dc42a681e310294d17dce021009b2fd,original,,excluded,western-blot-00187,ff4f16d2c80849ad
real/real_img_00188.png,2dd1a596f436cf9fb3652275f7ab6d5e4e6e564b8675f5f283cf75464cd9ce3e,original,,excluded,western-blot-00188,ff6d2e3610e29612
real/real_img_00189.png,8ce47ffb0c62f48e3326213a977e6b61a32d0f9fabf6574fd3a2a2c2bfc92ab2,original,,excluded,western-blot-00189,fff80d78821e501b
real/real_img_00191.png,57e28c7a8bd306277e8f4f8682c3f9c25441a95518e4c0e548e8a0f990dcad17,original,,excluded,western-blot-00191,fe76f804176c500f
real/real_img_00192.png,0072b64f099507a5025f247f60536850905de09c43ee711ae7b64b99117510be,original,,excluded,western-blot-00192,9fe01fe039c4f8c4
real/real_img_00194.png,d025ca21ef3122ad3a58873b45206365ee796fa7aa35acb5030122f29b451401,original,,excluded,western-blot-00194,bb13e23309ce770c
real/real_img_00195.png,1f048a733fea5c8a625a5c55b295638910e2397e01462345be5e6e5b7bd02f45,original,,excluded,western-blot-00195,bb19cce4f331198c
real/real_img_00196.png,1670a533fafbbe3484e854a22e614a4367a8db5ab1a909c427147c5ec7875839,original,,excluded,western-blot-00196,bb19cec6e6333109
real/real_img_00197.png,8381b1c01564732f276e6519859e998fb4195883087967b4d198e26f74d75216,original,,excluded,western-blot-00197,ff4d0eb6d0961251
real/real_img_00198.png,92bd530f36d840d2149eecb99c695dab273a0ebb64cc93dd611c7008a2a1e109,original,,excluded,western-blot-00198,9bf7cee001ec1833
real/real_img_00199.png,e50b0caff7d8302089f0874bf6ed20a45c62c2599e5a986e8c73cf2002c35b3e,original,,excluded,western-blot-00199,bbcfc430cc3301ee
real/real_img_00200.png,88871ea3f0ee275b7da5f3b2e15191f6fa7063f92d7236a4827617f83d129392,original,,excluded,western-blot-00200,9fe43dc3fc872005
real/real_img_00202.png,f1cd875d33033867eb4437b1e52365b794ebe5d181c5c9bce8ce165f234954a1,original,,excluded,western-blot-00202,da13112fee55a6c2
real/real_img_00203.png,9e024fa50369bad8d1238d41809ff099ab0141555841b12e078c8637ea0cfdf6,original,,excluded,western-blot-00203,fb7391ddb5204207
real/real_img_00205.png,5c8bc23c5838fb4b80173fe52dcd1538f08a76005eb101ca0683001b8baafbe9,original,,excluded,western-blot-00205,da1b93512b6a193d
real/real_img_00206.png,d71c51c505f5f97961ed26d4ffa3c27320458726e3d7db1b32dfd72cf850e9b9,original,,excluded,western-blot-00206,b3cfe630cc3300ee
real/real_img_00207.png,3cfd2a1ab7907bab1221749db8cf2f0b26eedb4c62bb537c087a0947f0ea7d04,original,,excluded,western-blot-00207,db21eddb0a368299
real/real_img_00209.png,412a6db92bf820374a9aac0586bd1d065ec7dc096dde04a0db85edd0f540d047,original,,excluded,western-blot-00209,fb71954062c73d0e
real/real_img_00210.png,e0c5e0d96ea5cf25d87b960888443a92c945d4b91cb8ce85955c1516efe7bf85,original,,excluded,western-blot-00210,9fe41bc03c833cd3
real/real_img_00211.png,959c5d8b0f892da452a580083254daeec2a9221f30be57e79daeceda783cb300,original,,excluded,western-blot-00211,fb6a11dd9d391242
real/real_img_00212.png,b8fc9933af8eb9e2f85b4f34f6af0542083717c83a57e808efeb1dc6d835ef4b,original,,excluded,western-blot-00212,fb6a2342c6952db8
real/real_img_00213.png,dc7c5b03eae90cae87584013f7edae5c1b971ab6ef772f91f117770c643f450c,original,,excluded,western-blot-00213,fb71954862c2bd38
real/real_img_00215.png,ed7c55ed35eb048b3bac49fc4d3b147b48b2733280be7b342efd78165b509dc5,original,,excluded,western-blot-00215,da1b13112e713de6
real/real_img_00216.png,e22e7ac064a2231e64c9215a81f52ae78d8586daf123de925099661eeb4cdb7b,original,,excluded,western-blot-00216,ffec5e2513212c38
real/real_img_00217.png,5a6103409bdd82c1d0bb511d762af138ed982bcdb24eaaa36eb6083a94be677a,original,,excluded,western-blot-00217,fb534e6a9d284269
real/real_img_00218.png,0e0e230f2fd9cbb02444f62abfd9bd6ecbb82bde72fc8390c46d0ba844ca958a,original,,excluded,western-blot-00218,bbcfe630cc3300ce
real/real_img_00219.png,342a45e1c6ffaf86d0e96285c89c5d0ebc1ab223e7fc3b32fd9385303595fe9b,original,,excluded,western-blot-00219,fbec5a2593012d39
real/real_img_00220.png,d6f76119163ba9ea6d1320b70ea82b540ccccdaa655d285b2eade1dc55724853,original,,excluded,western-blot-00220,db11a5ed8778c682
real/real_img_00221.png,6cd445748d21ee27c3f07d889a47b055ada961c102cb10ef4ff3ead620600da9,original,,excluded,western-blot-00221,fa1c4a2f2ef2c813
real/real_img_00222.png,e5fa58d052a6d10f4736d5c9fa2e723486aaa9bcbf7098a545939df9ed6cab22,original,,excluded,western-blot-00222,9b93cef300cce833
real/real_img_00223.png,72ed998ed83347cacb31c2561c7aaa01d9d2d1c9bd83522bde88e11f77bd6340,original,,excluded,western-blot-00223,99b3cce710c4ccf2
real/real_img_00224.png,306d8b67bfc29d12ecd68570999ab100b33deb60e1d36ffdf39dbe53568f308a,original,,excluded,western-blot-00224,fb13383a3d323139
real/real_img_00225.png,0a2ae4f4a23e102bd29b3c593a6db66a54004aafdd73271adcd525dfd2af145f,original,,excluded,western-blot-00225,fa4c5a2e62fcd111
real/real_img_00226.png,08c3450155f106875964601a5f1b3fbabe6ce9f3a6c50d03b07b6476d3272ae9,original,,excluded,western-blot-00226,ea15a872d9f74912
real/real_img_00227.png,3d661c2282d1aba5adc239806112421a78a3e48a6a2582860919e42d77682ca6,original,,excluded,western-blot-00227,ea15a864d9fdc941
real/real_img_00228.png,f7f3b8b4ce4c02486bdbb01141a172a25ff49a380c567270bd98a3d06761b4ed,original,,excluded,western-blot-00228,fa15e851994b113f
real/real_img_00230.png,6a0158999dde0de72abbbb70c0c28fc87e2cd41bb2863b9c7c31a838e8d3a7a1,original,,excluded,western-blot-00230,9be6301f80fe04f3
real/real_img_00232.png,b3faec9783de65189608662b05fd40dfdd1005115faba9525dc5044b90ca60d8,original,,excluded,western-blot-00232,93cf208cff01ee31
real/real_img_00233.png,40b3a608848b7a9ef3ffdfc4272c71a82e2587f1166d8b378476f695a7207007,original,,excluded,western-blot-00233,bba13108cc3bccf3
real/real_img_00234.png,4eda67773510d0a83c94cfaddc8d5612cb2f306cfc272fab7cc9e840ceecba9c,original,,excluded,western-blot-00234,bb3b3b3b1a1a0c4c
real/real_img_00236.png,e682d5f2b5c5ca06bddc9827661797816c9c3d7f916409c0298a647f62db874b,original,,excluded,western-blot-00236,93ce30cf33cc32cc
real/real_img_00238.png,a2a7c1155ad373bd92f24feb372a9d052209151845079ef745c799f2cb91717e,original,,excluded,western-blot-00238,fb7391dd2142c271
real/real_img_00239.png,ffa38b9d1471f3ab342872bc306143b3fe4842b90a0dd5f8975f9a70d094dba2,original,,excluded,western-blot-00239,ea558d640271b67d
